file,header,year,seq_len,uncompressed_bytes,zlib_bytes,compression_ratio,bytes_per_base,bits_per_base,two_bit_bytes,ratio_vs_2bit,excess_bits_per_base,overhead_bits_hat,bits_per_base_corrected,ncbi_accession,ncbi_submission_date,ncbi_n_contigs
GCA_009524135.2_ASM952413v2_genomic.fna,"CP082658.1 Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N16S098 chromosome, complete genome ;(+3 contigs)",2021,5064940,5064940,1417183,0.2798025248077963,0.2798025248077963,2.2384201984623706,1266235,1.1192100992311853,0.2384201984623706,29255924.0,0.0,GCA_009524135.2,2021-09-09,4
GCA_009521555.2_ASM952155v2_genomic.fna,"CP082403.1 Salmonella enterica subsp. enterica serovar Dublin strain FSIS11705856 chromosome, complete genome ;(+2 contigs)",2021,5027859,5027859,1406778,0.279796629141748,0.279796629141748,2.238373033133984,1256965,1.1191862939699992,0.23837303313398417,29033924.0,0.0,GCA_009521555.2,2021-09-09,3
GCA_009524835.2_ASM952483v2_genomic.fna,"CP082736.1 Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N16S074 chromosome, complete genome ;(+2 contigs)",2021,4933777,4933777,1382342,0.28017926225688755,0.28017926225688755,2.2414340980551004,1233445,1.1207163675721252,0.2414340980551004,28469924.0,0.0,GCA_009524835.2,2021-09-09,3
GCA_009524975.2_ASM952497v2_genomic.fna,"CP082747.1 Salmonella enterica subsp. enterica serovar Kentucky strain CVM N16S065 chromosome, complete genome ;(+3 contigs)",2021,5081263,5081263,1422008,0.27985325695599694,0.27985325695599694,2.2388260556479755,1270316,1.1194128075219079,0.23882605564797554,29351924.0,0.0,GCA_009524975.2,2021-09-09,4
GCA_009525035.2_ASM952503v2_genomic.fna,"CP082654.1 Salmonella enterica subsp. enterica serovar Kentucky strain CVM N16S104 chromosome, complete genome ;(+3 contigs)",2021,5060795,5060795,1416538,0.2799042442936337,0.2799042442936337,2.2392339543490696,1265199,1.1196167559411603,0.23923395434906958,29231924.0,0.0,GCA_009525035.2,2021-09-09,4
GCA_009525455.2_ASM952545v2_genomic.fna,"CP052835.1 Salmonella enterica subsp. enterica serovar Infantis strain CVM N16S103 chromosome, complete genome ;(+1 contigs)",2020,5049597,5049597,1413299,0.27988352337820227,0.27988352337820227,2.239068187025618,1262400,1.1195334283903675,0.23906818702561816,29165924.0,0.0,GCA_009525455.2,2020-05-19,2
GCA_009533475.2_ASM953347v2_genomic.fna,"CP082411.1 Salmonella enterica subsp. enterica serovar Derby strain FSIS11704880 chromosome, complete genome ;(+3 contigs)",2021,4911526,4911526,1375123,0.27997876830948265,0.27997876830948265,2.239830146475861,1227882,1.1199146172026302,0.2398301464758612,28337924.0,0.0,GCA_009533475.2,2021-09-09,4
GCA_009529075.3_ASM952907v3_genomic.fna,"CP082421.2 Salmonella enterica subsp. enterica serovar Typhimurium strain FSIS11704063 chromosome, complete genome ;(+4 contigs)",2023,5317055,5317055,1487641,0.2797866488121714,0.2797866488121714,2.2382931904973713,1329264,1.1191463847663068,0.2382931904973713,30767924.0,0.0,GCA_009529075.3,2023-05-05,5
GCA_009584225.2_ASM958422v2_genomic.fna,"CP082641.1 Salmonella enterica subsp. enterica serovar Newport strain CVM N16S224 chromosome, complete genome ;(+3 contigs)",2021,4982490,4982490,1395737,0.28012840969073693,0.28012840969073693,2.2410272775258955,1245623,1.1205131889825413,0.24102727752589548,28757924.0,0.0,GCA_009584225.2,2021-10-07,4
GCA_009541075.2_ASM954107v2_genomic.fna,"CP082415.1 Salmonella enterica subsp. enterica serovar Heidelberg strain FSIS11704575 chromosome, complete genome ;(+1 contigs)",2021,4877748,4877748,1365614,0.2799681328350706,0.2799681328350706,2.239745062680565,1219437,1.1198725313402824,0.23974506268056484,28133924.0,0.0,GCA_009541075.2,2021-09-09,2
GCA_009544175.2_ASM954417v2_genomic.fna,"CP113986.1 Salmonella enterica subsp. enterica serovar Infantis strain 160771 chromosome, complete genome ;(+1 contigs)",2022,4974687,4974687,1392930,0.28000354595173527,0.28000354595173527,2.240028367613882,1243672,1.1200139586643423,0.24002836761388213,28715924.0,0.0,GCA_009544175.2,2022-12-15,2
GCA_009857075.1_ASM985707v1_genomic.fna,"CP047323.1 Salmonella enterica subsp. enterica serovar Typhimurium strain RM13672 chromosome, complete genome ;(+1 contigs)",2020,4964098,4964098,1390257,0.2800623597680787,0.2800623597680787,2.2404988781446296,1241025,1.120248987731915,0.24049887814462956,28649924.0,0.0,GCA_009857075.1,2020-01-12,2
GCA_009728895.2_ASM972889v2_genomic.fna,"CP033387.2 Salmonella enterica subsp. enterica strain CFSA1007 chromosome, complete genome ;(+2 contigs)",2020,4995405,4995405,1395643,0.2793853551413749,0.2793853551413749,2.2350828411309993,1248852,1.1175407494242713,0.2350828411309993,28835924.0,0.0,GCA_009728895.2,2020-08-12,3
GCA_009584725.2_ASM958472v2_genomic.fna,"CP052839.1 Salmonella enterica subsp. enterica serovar Infantis strain CVM N16S024 chromosome, complete genome ;(+1 contigs)",2020,5049648,5049648,1413814,0.27998268394153414,0.27998268394153414,2.239861471532273,1262412,1.1199307357661366,0.2398614715322731,29165924.0,0.0,GCA_009584725.2,2020-05-19,2
GCA_009588305.2_ASM958830v2_genomic.fna,"CP082409.1 Salmonella enterica subsp. enterica serovar Agona strain FSIS11705512 chromosome, complete genome ;(+1 contigs)",2021,5077538,5077538,1421803,0.2800181899180272,0.2800181899180272,2.2401455193442175,1269385,1.1200723184849357,0.24014551934421746,29333924.0,0.0,GCA_009588305.2,2021-09-09,2
GCA_009584525.2_ASM958452v2_genomic.fna,"CP052837.1 Salmonella enterica subsp. enterica serovar Infantis strain CVM N16S097 chromosome, complete genome ;(+1 contigs)",2020,5045665,5045665,1412442,0.27993178302562693,0.27993178302562693,2.2394542642050155,1261417,1.1197264663469733,0.23945426420501548,29141924.0,0.0,GCA_009584525.2,2020-05-19,2
GCA_009884355.1_ASM988435v1_genomic.fna,"CP041973.1 Salmonella enterica subsp. enterica serovar Enteritidis strain NCCP 16206 chromosome, complete genome ;(+1 contigs)",2020,4774005,4774005,1334602,0.2795560540887578,0.2795560540887578,2.236448432710062,1193502,1.118223513659801,0.23644843271006222,27509924.0,0.0,GCA_009884355.1,2020-01-15,2
GCA_009728875.2_ASM972887v2_genomic.fna,"CP033384.2 Salmonella enterica subsp. enterica strain CFSA300 chromosome, complete genome ;(+2 contigs)",2020,5029407,5029407,1406887,0.2797321831380916,0.2797321831380916,2.237857465104733,1257352,1.118928510075142,0.23785746510473293,29039924.0,0.0,GCA_009728875.2,2020-08-12,3
GCA_009884375.1_ASM988437v1_genomic.fna,"CP041976.1 Salmonella enterica subsp. enterica serovar Typhimurium strain NCCP 16207 chromosome, complete genome ;(+2 contigs)",2020,5091224,5091224,1412676,0.27747276489897127,0.27747276489897127,2.21978211919177,1272806,1.109891059595885,0.21978211919177015,29411924.0,0.0,GCA_009884375.1,2020-01-15,3
GCA_009930575.1_ASM993057v1_genomic.fna,"WUPX01000001.1 Salmonella enterica strain 16E080 chromosome, whole genome shotgun sequence ;(+1 contigs)",2020,5163718,5163718,1441089,0.2790797251127966,0.2790797251127966,2.232637800902373,1290930,1.1163184680811509,0.23263780090237285,29849924.0,0.0,GCA_009930575.1,2020-01-24,2
GCA_010001925.2_ASM1000192v2_genomic.fna,"CP093096.1 Salmonella enterica subsp. enterica serovar Hadar strain PNUSAS018090 chromosome, complete genome ;(+6 contigs)",2022,4764800,4764800,1334011,0.2799720869711216,0.2799720869711216,2.2397766957689726,1191200,1.1198883478844863,0.23977669576897265,27455924.0,0.0,GCA_010001925.2,2022-03-24,7
GCA_009930675.1_ASM993067v1_genomic.fna,"WUQC01000001.1 Salmonella enterica strain 15E434 chromosome, whole genome shotgun sequence ;(+1 contigs)",2020,5145105,5145105,1439873,0.27985298647938184,0.27985298647938184,2.2388238918350547,1286277,1.1194112932128928,0.2388238918350547,29735924.0,0.0,GCA_009930675.1,2020-01-24,2
GCA_010383125.2_ASM1038312v2_genomic.fna,"CP082662.1 Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N16S089 chromosome, complete genome ;(+3 contigs)",2021,5128063,5128063,1435822,0.27999305000738095,0.27999305000738095,2.2399444000590476,1282016,1.1199719816289344,0.2399444000590476,29633924.0,0.0,GCA_010383125.2,2021-09-09,4
GCA_010004265.2_ASM1000426v2_genomic.fna,"CP070302.1 Salmonella enterica subsp. enterica serovar Infantis strain 114061 chromosome, complete genome ;(+1 contigs)",2021,5043421,5043421,1411746,0.27991833321073134,0.27991833321073134,2.2393466656858507,1260856,1.119672666823174,0.23934666568585072,29123924.0,0.0,GCA_010004265.2,2021-02-25,2
GCA_010394785.2_ASM1039478v2_genomic.fna,"CP123665.1 Salmonella enterica subsp. enterica serovar Johannesburg strain FSIS1709981 chromosome, complete genome ;(+3 contigs)",2023,4844311,4844311,1355150,0.279740503861127,0.279740503861127,2.237924030889016,1211078,1.1189617844597952,0.23792403088901581,27929924.0,0.0,GCA_010394785.2,2023-06-14,4
GCA_010007645.2_ASM1000764v2_genomic.fna,"CP082611.1 Salmonella enterica subsp. enterica serovar Reading strain CVM N18S0035 chromosome, complete genome ;(+3 contigs)",2021,4673987,4673987,1308307,0.2799124173858421,0.2799124173858421,2.239299339086737,1168497,1.1196494299942577,0.23929933908673684,26909924.0,0.0,GCA_010007645.2,2021-09-09,4
GCA_010390315.2_ASM1039031v2_genomic.fna,"CP172079.1 Salmonella enterica subsp. enterica serovar Javiana strain 2015K-0015 chromosome, complete genome ;(+1 contigs)",2025,4646122,4646122,1301637,0.2801555792120827,0.2801555792120827,2.2412446336966614,1161531,1.1206218344581418,0.24124463369666138,26741924.0,0.0,GCA_010390315.2,2025-03-14,2
GCA_010417285.2_ASM1041728v2_genomic.fna,"CP082396.1 Salmonella enterica subsp. enterica serovar Hadar strain FSIS11705858 chromosome, complete genome ;(+6 contigs)",2021,4860589,4860589,1361763,0.28016419409252663,0.28016419409252663,2.241313552740213,1215148,1.1206560846909184,0.24131355274021304,28031924.0,0.0,GCA_010417285.2,2021-09-09,7
GCA_010428545.2_ASM1042854v2_genomic.fna,"CP123707.1 Salmonella enterica subsp. enterica serovar Ohio strain FSIS11808786 chromosome, complete genome ;(+3 contigs)",2023,4948727,4948727,1385135,0.2798972341775976,0.2798972341775976,2.239177873420781,1237182,1.119588710472671,0.23917787342078078,28559924.0,0.0,GCA_010428545.2,2023-06-14,4
GCA_010396085.2_ASM1039608v2_genomic.fna,"CP075026.1 Salmonella enterica subsp. enterica serovar Choleraesuis strain CFSAN022628 chromosome, complete genome ;(+1 contigs)",2021,5039768,5039768,1411310,0.280034715883747,0.280034715883747,2.240277727069976,1259942,1.120138863534988,0.24027772706997608,29105924.0,0.0,GCA_010396085.2,2021-05-24,2
GCA_010448175.2_ASM1044817v2_genomic.fna,"CP082386.1 Salmonella enterica subsp. enterica serovar Reading strain FSIS1701482 chromosome, complete genome ;(+2 contigs)",2021,4669025,4669025,1307670,0.2800734628750114,0.2800734628750114,2.240587703000091,1167257,1.1202931316753724,0.24058770300009114,26879924.0,0.0,GCA_010448175.2,2021-09-09,3
GCA_010394245.2_ASM1039424v2_genomic.fna,"CP082500.1 Salmonella enterica subsp. enterica serovar Montevideo strain FSIS1607386 chromosome, complete genome ;(+1 contigs)",2021,4762611,4762611,1331836,0.27964408598560747,0.27964408598560747,2.2371526878848598,1190653,1.11857610907628,0.23715268788485977,27443924.0,0.0,GCA_010394245.2,2021-09-09,2
GCA_010451275.2_ASM1045127v2_genomic.fna,"CP093129.1 Salmonella enterica subsp. enterica serovar Reading strain PNUSAS039653 chromosome, complete genome ;(+2 contigs)",2022,4742074,4742074,1328045,0.2800557308890583,0.2800557308890583,2.240445847112466,1185519,1.1202224510952588,0.2404458471124662,27317924.0,0.0,GCA_010451275.2,2022-03-24,3
GCA_010461165.2_ASM1046116v2_genomic.fna,"CP082733.1 Salmonella enterica subsp. enterica serovar Reading strain CVM N16S084 chromosome, complete genome ;(+2 contigs)",2021,4775501,4775501,1336870,0.2799434027969003,0.2799434027969003,2.239547222375202,1193876,1.1197729077391623,0.2395472223752022,27521924.0,0.0,GCA_010461165.2,2021-09-09,3
GCA_010441855.2_ASM1044185v2_genomic.fna,"CP082490.1 Salmonella enterica subsp. enterica serovar Uganda var. 15+ strain FSIS1607821 chromosome, complete genome ;(+5 contigs)",2021,5186803,5186803,1451383,0.27982227202382665,0.27982227202382665,2.238578176190613,1296701,1.1192888722997822,0.23857817619061317,29987924.0,0.0,GCA_010441855.2,2021-09-09,6
GCA_010503935.2_ASM1050393v2_genomic.fna,"CP082496.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain FSIS1607481 chromosome, complete genome ;(+3 contigs)",2021,5140735,5140735,1439375,0.2799940086388425,0.2799940086388425,2.23995206911074,1285184,1.1199758166923959,0.23995206911073996,29711924.0,0.0,GCA_010503935.2,2021-09-09,4
GCA_010485715.2_ASM1048571v2_genomic.fna,"CP082406.1 Salmonella enterica subsp. enterica serovar Ohio strain FSIS11705518 chromosome, complete genome ;(+2 contigs)",2021,5038417,5038417,1410680,0.27998476505616743,0.27998476505616743,2.2398781204493394,1259605,1.1199383933852278,0.23987812044933943,29093924.0,0.0,GCA_010485715.2,2021-09-09,3
GCA_010474285.2_ASM1047428v2_genomic.fna,"CP082650.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain CVM N16S144 chromosome, complete genome ;(+1 contigs)",2021,5069631,5069631,1415963,0.279302970965737,0.279302970965737,2.234423767725896,1267408,1.1172116634895788,0.2344237677258958,29285924.0,0.0,GCA_010474285.2,2021-09-09,2
GCA_010505715.2_ASM1050571v2_genomic.fna,"CP082645.1 Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N16S214 chromosome, complete genome ;(+1 contigs)",2021,4942444,4942444,1384220,0.28006791781555845,0.28006791781555845,2.2405433425244676,1235611,1.1202716712622338,0.24054334252446763,28517924.0,0.0,GCA_010505715.2,2021-09-09,2
GCA_010612865.2_ASM1061286v2_genomic.fna,"CP082739.1 Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N16S070 chromosome, complete genome ;(+7 contigs)",2021,5100510,5100510,1428061,0.27998396238807494,0.27998396238807494,2.2398716991045995,1275128,1.1199354104058572,0.2398716991045995,29471924.0,0.0,GCA_010612865.2,2021-09-09,8
GCA_010651985.2_ASM1065198v2_genomic.fna,"CP075041.1 Salmonella enterica subsp. enterica serovar Oranienburg strain CFSAN012497 chromosome, complete genome",2021,4600693,4600693,1288022,0.2799626056335426,0.2799626056335426,2.2397008450683407,1150174,1.1198496923074248,0.23970084506834066,26471924.0,0.0,GCA_010651985.2,2021-05-27,1
GCA_010621305.2_ASM1062130v2_genomic.fna,"CP093120.1 Salmonella enterica subsp. enterica serovar Hadar strain 2015AM-0414 chromosome, complete genome ;(+1 contigs)",2022,4805578,4805578,1345259,0.27993698156600516,0.27993698156600516,2.2394958525280413,1201395,1.1197474602441329,0.2394958525280413,27701924.0,0.0,GCA_010621305.2,2022-03-24,2
GCA_010542265.2_ASM1054226v2_genomic.fna,"CP074670.1 Salmonella enterica subsp. enterica serovar Anatum strain CFSAN003985 chromosome, complete genome",2021,4673018,4673018,1309047,0.2801288161098459,0.2801288161098459,2.2410305288787673,1168255,1.1205147848714536,0.2410305288787673,26903924.0,0.0,GCA_010542265.2,2021-05-24,1
GCA_010713575.2_ASM1071357v2_genomic.fna,"CP075031.1 Salmonella enterica subsp. enterica serovar Kunzendorf strain CFSAN022623 chromosome, complete genome ;(+1 contigs)",2021,4775921,4775921,1338615,0.2802841588041343,0.2802841588041343,2.2422732704330746,1193981,1.121135930973776,0.24227327043307456,27521924.0,0.0,GCA_010713575.2,2021-05-27,2
GCA_010659325.2_ASM1065932v2_genomic.fna,"CP082652.1 Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N16S132 chromosome, complete genome ;(+1 contigs)",2021,5021470,5021470,1406117,0.28002098986950036,0.28002098986950036,2.240167918956003,1255368,1.1200835133602258,0.24016791895600287,28991924.0,0.0,GCA_010659325.2,2021-09-09,2
GCA_010699505.2_ASM1069950v2_genomic.fna,"CP074657.1 Salmonella enterica subsp. enterica serovar Weltevreden strain CFSAN028546 chromosome, complete genome",2021,4920208,4920208,1376814,0.27982841375811757,0.27982841375811757,2.2386273100649405,1230052,1.1193136550324703,0.23862731006494053,28385924.0,0.0,GCA_010699505.2,2021-05-24,1
GCA_010762015.2_ASM1076201v2_genomic.fna,"CP082391.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain FSIS1700433 chromosome, complete genome ;(+2 contigs)",2021,5151055,5151055,1439713,0.27949866580729577,0.27949866580729577,2.235989326458366,1287764,1.1179944461873448,0.23598932645836612,29771924.0,0.0,GCA_010762015.2,2021-09-09,3
GCA_010732035.2_ASM1073203v2_genomic.fna,"CP074611.1 Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000535 strain SGSC 2233 isolate SARA53 chromosome, complete genome",2021,4694564,4694564,1314660,0.2800387852844268,0.2800387852844268,2.2403102822754146,1173641,1.1201551411377073,0.24031028227541462,27035924.0,0.0,GCA_010732035.2,2021-05-21,1
GCA_010729545.2_ASM1072954v2_genomic.fna,"CP082543.1 Salmonella enterica subsp. enterica serovar Typhimurium strain CVM N18S1677 chromosome, complete genome ;(+2 contigs)",2021,5116709,5116709,1433417,0.28014432714465487,0.28014432714465487,2.241154617157239,1279178,1.120576651568429,0.24115461715723896,29567924.0,0.0,GCA_010729545.2,2021-09-09,3
GCA_010754535.2_ASM1075453v2_genomic.fna,"CP082370.1 Salmonella enterica subsp. enterica serovar Anatum strain FSIS1710858 chromosome, complete genome ;(+1 contigs)",2021,4833990,4833990,1351040,0.2794875454851996,0.2794875454851996,2.235900363881597,1208498,1.1179497194037558,0.23590036388159685,27869924.0,0.0,GCA_010754535.2,2021-09-09,2
GCA_010769995.2_ASM1076999v2_genomic.fna,"CP082384.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain FSIS1701601 chromosome, complete genome ;(+1 contigs)",2021,5101295,5101295,1428193,0.2799667535400325,0.2799667535400325,2.23973402832026,1275324,1.1198667946341478,0.2397340283202598,29471924.0,0.0,GCA_010769995.2,2021-09-09,2
GCA_010794875.2_ASM1079487v2_genomic.fna,"CP075024.1 Salmonella enterica subsp. enterica serovar Kunzendorf strain CFSAN022631 chromosome, complete genome ;(+1 contigs)",2021,4833923,4833923,1354081,0.28012051495234824,0.28012051495234824,2.240964119618786,1208481,1.1204818280138455,0.24096411961878594,27869924.0,0.0,GCA_010794875.2,2021-05-24,2
GCA_010770995.3_ASM1077099v3_genomic.fna,"CP082381.2 Salmonella enterica subsp. enterica serovar Bredeney strain FSIS1702037 chromosome, complete genome ;(+4 contigs)",2023,4958457,4958457,1389104,0.28014844133971517,0.28014844133971517,2.2411875307177214,1239615,1.1205930873698688,0.24118753071772137,28613924.0,0.0,GCA_010770995.3,2023-04-25,5
GCA_010775215.2_ASM1077521v2_genomic.fna,"CP082647.1 Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N16S189 chromosome, complete genome ;(+2 contigs)",2021,5055281,5055281,1415601,0.2800241964788901,0.2800241964788901,2.2401935718311208,1263821,1.120096121207038,0.24019357183112078,29195924.0,0.0,GCA_010775215.2,2021-09-09,3
