accession,year,n_bases,optimal_2bit_bytes,zlib_bytes,zlib_bytes_corrected,n_contigs,file
GCF_022439445.1,2022,4735941,1183985.25,1327017,1318776.5,1,GCF_022439445.1_ASM2243944v1_genomic.fna
GCF_022439465.1,2022,4734605,1183651.25,1326625,1318384.5,1,GCF_022439465.1_ASM2243946v1_genomic.fna
GCF_022453585.1,2022,5361452,1340363.0,1466756,1458515.5,3,GCF_022453585.1_ASM2245358v1_genomic.fna
GCF_022453605.1,2022,4585131,1146282.75,1284875,1276634.5,2,GCF_022453605.1_ASM2245360v1_genomic.fna
GCF_022488205.1,2022,4641599,1160399.75,1300327,1292086.5,1,GCF_022488205.1_ASM2248820v1_genomic.fna
GCF_022492975.1,2022,4906030,1226507.5,1374210,1365969.5,1,GCF_022492975.1_ASM2249297v1_genomic.fna
GCF_022492995.1,2022,4751941,1187985.25,1331317,1323076.5,1,GCF_022492995.1_ASM2249299v1_genomic.fna
GCF_022493015.1,2022,4816573,1204143.25,1350141,1341900.5,1,GCF_022493015.1_ASM2249301v1_genomic.fna
GCF_022493115.1,2022,5106562,1276640.5,1430906,1422665.5,1,GCF_022493115.1_ASM2249311v1_genomic.fna
GCF_022493155.1,2022,4746311,1186577.75,1329703,1321462.5,1,GCF_022493155.1_ASM2249315v1_genomic.fna
GCF_022493175.1,2022,4862944,1215736.0,1362172,1353931.5,1,GCF_022493175.1_ASM2249317v1_genomic.fna
GCF_022493195.1,2022,5109615,1277403.75,1431108,1422867.5,1,GCF_022493195.1_ASM2249319v1_genomic.fna
GCF_022493215.1,2022,4764251,1191062.75,1335419,1327178.5,1,GCF_022493215.1_ASM2249321v1_genomic.fna
GCF_022493235.1,2022,4979481,1244870.25,1394262,1386021.5,1,GCF_022493235.1_ASM2249323v1_genomic.fna
GCF_022493255.1,2022,4727511,1181877.75,1324488,1316247.5,1,GCF_022493255.1_ASM2249325v1_genomic.fna
GCF_022493275.1,2022,5117905,1279476.25,1421266,1413025.5,1,GCF_022493275.1_ASM2249327v1_genomic.fna
GCF_022493295.1,2022,4830597,1207649.25,1353536,1345295.5,1,GCF_022493295.1_ASM2249329v1_genomic.fna
GCF_022493315.1,2022,5005265,1251316.25,1400759,1392518.5,1,GCF_022493315.1_ASM2249331v1_genomic.fna
GCF_022493335.1,2022,4682586,1170646.5,1311419,1303178.5,1,GCF_022493335.1_ASM2249333v1_genomic.fna
GCF_022493355.1,2022,4935112,1233778.0,1377950,1369709.5,1,GCF_022493355.1_ASM2249335v1_genomic.fna
GCF_022493375.1,2022,4805076,1201269.0,1346446,1338205.5,1,GCF_022493375.1_ASM2249337v1_genomic.fna
GCF_022493395.1,2022,4739402,1184850.5,1328166,1319925.5,1,GCF_022493395.1_ASM2249339v1_genomic.fna
GCF_022493415.1,2022,4602860,1150715.0,1291338,1283097.5,1,GCF_022493415.1_ASM2249341v1_genomic.fna
GCF_022493435.1,2022,5129598,1282399.5,1436485,1428244.5,1,GCF_022493435.1_ASM2249343v1_genomic.fna
GCF_022493455.1,2022,4523962,1130990.5,1264625,1256384.5,1,GCF_022493455.1_ASM2249345v1_genomic.fna
GCF_022493475.1,2022,4727126,1181781.5,1323959,1315718.5,1,GCF_022493475.1_ASM2249347v1_genomic.fna
GCF_022493495.1,2022,4722185,1180546.25,1323657,1315416.5,1,GCF_022493495.1_ASM2249349v1_genomic.fna
GCF_022493515.1,2022,4985562,1246390.5,1397655,1389414.5,1,GCF_022493515.1_ASM2249351v1_genomic.fna
GCF_022493535.1,2022,5002038,1250509.5,1401683,1393442.5,1,GCF_022493535.1_ASM2249353v1_genomic.fna
GCF_022493555.1,2022,4828453,1207113.25,1351555,1343314.5,1,GCF_022493555.1_ASM2249355v1_genomic.fna
GCF_022493575.1,2022,4902546,1225636.5,1372229,1363988.5,1,GCF_022493575.1_ASM2249357v1_genomic.fna
GCF_022493595.1,2022,4818521,1204630.25,1349087,1340846.5,1,GCF_022493595.1_ASM2249359v1_genomic.fna
GCF_022493615.1,2022,4794565,1198641.25,1343588,1335347.5,1,GCF_022493615.1_ASM2249361v1_genomic.fna
GCF_022493635.1,2022,4630346,1157586.5,1298149,1289908.5,1,GCF_022493635.1_ASM2249363v1_genomic.fna
GCF_022493655.1,2022,4909725,1227431.25,1373535,1365294.5,1,GCF_022493655.1_ASM2249365v1_genomic.fna
GCF_022493675.1,2022,4770699,1192674.75,1337400,1329159.5,1,GCF_022493675.1_ASM2249367v1_genomic.fna
GCF_022493695.1,2022,4978266,1244566.5,1394269,1386028.5,1,GCF_022493695.1_ASM2249369v1_genomic.fna
GCF_022493715.1,2022,4509279,1127319.75,1257895,1249654.5,1,GCF_022493715.1_ASM2249371v1_genomic.fna
GCF_022493735.1,2022,4977665,1244416.25,1393026,1384785.5,1,GCF_022493735.1_ASM2249373v1_genomic.fna
GCF_022493755.1,2022,4836060,1209015.0,1355234,1346993.5,1,GCF_022493755.1_ASM2249375v1_genomic.fna
GCF_022493775.1,2022,5037312,1259328.0,1405023,1396782.5,1,GCF_022493775.1_ASM2249377v1_genomic.fna
GCF_022493795.1,2022,4769222,1192305.5,1335914,1327673.5,1,GCF_022493795.1_ASM2249379v1_genomic.fna
GCF_022493815.1,2022,4961568,1240392.0,1379751,1371510.5,1,GCF_022493815.1_ASM2249381v1_genomic.fna
GCF_022493835.1,2022,4740152,1185038.0,1328703,1320462.5,1,GCF_022493835.1_ASM2249383v1_genomic.fna
GCF_022493855.1,2022,5003165,1250791.25,1401267,1393026.5,1,GCF_022493855.1_ASM2249385v1_genomic.fna
GCF_022493875.1,2022,5019076,1254769.0,1406410,1398169.5,1,GCF_022493875.1_ASM2249387v1_genomic.fna
GCF_022493895.1,2022,4894387,1223596.75,1371191,1362950.5,1,GCF_022493895.1_ASM2249389v1_genomic.fna
GCF_022494075.1,2022,5270173,1317543.25,1473415,1465174.5,7,GCF_022494075.1_ASM2249407v1_genomic.fna
GCF_022494235.1,2022,5327979,1331994.75,1490231,1481990.5,5,GCF_022494235.1_ASM2249423v1_genomic.fna
GCF_022494315.1,2022,5151305,1287826.25,1440167,1431926.5,4,GCF_022494315.1_ASM2249431v1_genomic.fna
GCF_022494585.1,2022,5171503,1292875.75,1448173,1439932.5,1,GCF_022494585.1_ASM2249458v1_genomic.fna
GCF_022494605.1,2022,5136687,1284171.75,1437938,1429697.5,6,GCF_022494605.1_ASM2249460v1_genomic.fna
GCF_022494625.1,2022,5016165,1254041.25,1402043,1393802.5,4,GCF_022494625.1_ASM2249462v1_genomic.fna
GCF_022494645.1,2022,4674103,1168525.75,1308776,1300535.5,2,GCF_022494645.1_ASM2249464v1_genomic.fna
GCF_022494665.1,2022,5130570,1282642.5,1436270,1428029.5,1,GCF_022494665.1_ASM2249466v1_genomic.fna
GCF_022494685.1,2022,5450486,1362621.5,1527575,1519334.5,7,GCF_022494685.1_ASM2249468v1_genomic.fna
GCF_022494705.1,2022,5182539,1295634.75,1449676,1441435.5,5,GCF_022494705.1_ASM2249470v1_genomic.fna
GCF_022494725.1,2022,4893247,1223311.75,1368109,1359868.5,5,GCF_022494725.1_ASM2249472v1_genomic.fna
GCF_022494745.1,2022,5168268,1292067.0,1447781,1439540.5,9,GCF_022494745.1_ASM2249474v1_genomic.fna
GCF_022494765.1,2022,5099688,1274922.0,1427718,1419477.5,7,GCF_022494765.1_ASM2249476v1_genomic.fna
GCF_022494785.1,2022,5021360,1255340.0,1407210,1398969.5,5,GCF_022494785.1_ASM2249478v1_genomic.fna
GCF_022494805.1,2022,5025350,1256337.5,1406873,1398632.5,1,GCF_022494805.1_ASM2249480v1_genomic.fna
GCF_022494825.1,2022,5369757,1342439.25,1503272,1495031.5,8,GCF_022494825.1_ASM2249482v1_genomic.fna
GCF_022494855.1,2022,5051051,1262762.75,1416542,1408301.5,4,GCF_022494855.1_ASM2249485v1_genomic.fna
GCF_022514105.1,2022,5182049,1295512.25,1451236,1442995.5,3,GCF_022514105.1_ASM2251410v1_genomic.fna
GCF_022558405.1,2022,4666712,1166678.0,1302609,1294368.5,5,GCF_022558405.1_ASM2255840v1_genomic.fna
GCF_022558625.1,2022,5300748,1325187.0,1483599,1475358.5,7,GCF_022558625.1_ASM2255862v1_genomic.fna
GCF_022558645.1,2022,5132546,1283136.5,1434283,1426042.5,6,GCF_022558645.1_ASM2255864v1_genomic.fna
GCF_022558665.1,2022,5111018,1277754.5,1431761,1423520.5,7,GCF_022558665.1_ASM2255866v1_genomic.fna
GCF_022558685.1,2022,5064677,1266169.25,1418073,1409832.5,5,GCF_022558685.1_ASM2255868v1_genomic.fna
GCF_022558705.1,2022,5083767,1270941.75,1424318,1416077.5,7,GCF_022558705.1_ASM2255870v1_genomic.fna
GCF_022558725.1,2022,5165969,1291492.25,1446642,1438401.5,7,GCF_022558725.1_ASM2255872v1_genomic.fna
GCF_022558745.1,2022,4931863,1232965.75,1380350,1372109.5,3,GCF_022558745.1_ASM2255874v1_genomic.fna
GCF_022558765.1,2022,5082228,1270557.0,1423945,1415704.5,6,GCF_022558765.1_ASM2255876v1_genomic.fna
GCF_022558785.1,2022,5080883,1270220.75,1423569,1415328.5,6,GCF_022558785.1_ASM2255878v1_genomic.fna
GCF_022558805.1,2022,5128965,1282241.25,1433921,1425680.5,4,GCF_022558805.1_ASM2255880v1_genomic.fna
GCF_022558825.1,2022,5213351,1303337.75,1459168,1450927.5,5,GCF_022558825.1_ASM2255882v1_genomic.fna
GCF_022558845.1,2022,5213746,1303436.5,1459391,1451150.5,5,GCF_022558845.1_ASM2255884v1_genomic.fna
GCF_022558865.1,2022,5239863,1309965.75,1466794,1458553.5,5,GCF_022558865.1_ASM2255886v1_genomic.fna
GCF_022558885.1,2022,5000179,1250044.75,1399807,1391566.5,5,GCF_022558885.1_ASM2255888v1_genomic.fna
GCF_022558905.1,2022,5051990,1262997.5,1415966,1407725.5,8,GCF_022558905.1_ASM2255890v1_genomic.fna
GCF_022558925.1,2022,5021697,1255424.25,1402768,1394527.5,4,GCF_022558925.1_ASM2255892v1_genomic.fna
GCF_022558945.1,2022,5029130,1257282.5,1404795,1396554.5,3,GCF_022558945.1_ASM2255894v1_genomic.fna
GCF_022558985.1,2022,4943815,1235953.75,1384466,1376225.5,5,GCF_022558985.1_ASM2255898v1_genomic.fna
GCF_022559005.1,2022,5070722,1267680.5,1419086,1410845.5,5,GCF_022559005.1_ASM2255900v1_genomic.fna
GCF_022559025.1,2022,5230482,1307620.5,1464024,1455783.5,11,GCF_022559025.1_ASM2255902v1_genomic.fna
GCF_022559045.1,2022,5244752,1311188.0,1468516,1460275.5,5,GCF_022559045.1_ASM2255904v1_genomic.fna
GCF_022559065.1,2022,5180527,1295131.75,1449642,1441401.5,8,GCF_022559065.1_ASM2255906v1_genomic.fna
GCF_022559245.1,2022,5342009,1335502.25,1492879,1484638.5,10,GCF_022559245.1_ASM2255924v1_genomic.fna
GCF_022559265.1,2022,5169441,1292360.25,1446879,1438638.5,6,GCF_022559265.1_ASM2255926v1_genomic.fna
GCF_022559285.1,2022,5111365,1277841.25,1428993,1420752.5,5,GCF_022559285.1_ASM2255928v1_genomic.fna
GCF_022559305.1,2022,5050985,1262746.25,1413281,1405040.5,5,GCF_022559305.1_ASM2255930v1_genomic.fna
GCF_022559325.1,2022,5026382,1256595.5,1407257,1399016.5,8,GCF_022559325.1_ASM2255932v1_genomic.fna
GCF_022559685.1,2022,5120905,1280226.25,1434280,1426039.5,8,GCF_022559685.1_ASM2255968v1_genomic.fna
GCF_022559805.1,2022,4952757,1238189.25,1384540,1376299.5,3,GCF_022559805.1_ASM2255980v1_genomic.fna
GCF_022559875.1,2022,5368602,1342150.5,1502525,1494284.5,6,GCF_022559875.1_ASM2255987v1_genomic.fna
GCF_022569415.1,2022,5262058,1315514.5,1471859,1463618.5,4,GCF_022569415.1_ASM2256941v1_genomic.fna
GCF_022569795.1,2022,5219097,1304774.25,1462523,1454282.5,1,GCF_022569795.1_ASM2256979v1_genomic.fna
GCF_022576915.1,2022,4735940,1183985.0,1327018,1318777.5,1,GCF_022576915.1_ASM2257691v1_genomic.fna
GCF_022591215.1,2022,4700654,1175163.5,1315376,1307135.5,1,GCF_022591215.1_ASM2259121v1_genomic.fna
GCF_022591475.1,2022,5258982,1314745.5,1471011,1462770.5,9,GCF_022591475.1_ASM2259147v1_genomic.fna
GCF_022605345.1,2022,5303628,1325907.0,1485692,1477451.5,6,GCF_022605345.1_ASM2260534v1_genomic.fna
GCF_022654245.1,2022,4734605,1183651.25,1326625,1318384.5,1,GCF_022654245.1_ASM2265424v1_genomic.fna
GCF_022654545.1,2022,4703583,1175895.75,1317943,1309702.5,1,GCF_022654545.1_ASM2265454v1_genomic.fna
GCF_022695865.1,2022,4964875,1241218.75,1388907,1380666.5,5,GCF_022695865.1_ASM2269586v1_genomic.fna
GCF_022699465.1,2022,5141416,1285354.0,1439778,1431537.5,7,GCF_022699465.1_ASM2269946v1_genomic.fna
GCF_022759725.1,2022,5333616,1333404.0,1492428,1484187.5,10,GCF_022759725.1_ASM2275972v1_genomic.fna
GCF_022759745.1,2022,5330360,1332590.0,1491981,1483740.5,10,GCF_022759745.1_ASM2275974v1_genomic.fna
GCF_022759765.1,2022,5333341,1333335.25,1492504,1484263.5,10,GCF_022759765.1_ASM2275976v1_genomic.fna
GCF_022759785.1,2022,5331662,1332915.5,1492004,1483763.5,10,GCF_022759785.1_ASM2275978v1_genomic.fna
GCF_022759805.1,2022,5332076,1333019.0,1492127,1483886.5,10,GCF_022759805.1_ASM2275980v1_genomic.fna
GCF_022759825.1,2022,4808531,1202132.75,1347069,1338828.5,6,GCF_022759825.1_ASM2275982v1_genomic.fna
GCF_022759845.1,2022,4808193,1202048.25,1346744,1338503.5,6,GCF_022759845.1_ASM2275984v1_genomic.fna
GCF_022759865.1,2022,4809001,1202250.25,1347329,1339088.5,6,GCF_022759865.1_ASM2275986v1_genomic.fna
GCF_022759885.1,2022,4808210,1202052.5,1347095,1338854.5,6,GCF_022759885.1_ASM2275988v1_genomic.fna
GCF_022759905.1,2022,4808195,1202048.75,1346785,1338544.5,6,GCF_022759905.1_ASM2275990v1_genomic.fna
GCF_022760215.1,2022,5353111,1338277.75,1499636,1491395.5,4,GCF_022760215.1_ASM2276021v1_genomic.fna
GCF_022811545.1,2022,4630639,1157659.75,1297477,1289236.5,1,GCF_022811545.1_ASM2281154v1_genomic.fna
GCF_022846215.1,2022,5110844,1277711.0,1430411,1422170.5,2,GCF_022846215.1_ASM2284621v1_genomic.fna
GCF_022846235.1,2022,4990006,1247501.5,1397892,1389651.5,5,GCF_022846235.1_ASM2284623v1_genomic.fna
GCF_022846255.1,2022,4939895,1234973.75,1384884,1376643.5,1,GCF_022846255.1_ASM2284625v1_genomic.fna
GCF_022846575.1,2022,5196748,1299187.0,1453779,1445538.5,5,GCF_022846575.1_ASM2284657v1_genomic.fna
GCF_022869945.1,2022,5656692,1414173.0,1583636,1575395.5,2,GCF_022869945.1_ASM2286994v1_genomic.fna
GCF_022869985.1,2022,5378459,1344614.75,1506196,1497955.5,2,GCF_022869985.1_ASM2286998v1_genomic.fna
GCF_022918835.1,2022,5405505,1351376.25,1512637,1504396.5,3,GCF_022918835.1_ASM2291883v1_genomic.fna
GCF_022919035.1,2022,5334193,1333548.25,1492904,1484663.5,2,GCF_022919035.1_ASM2291903v1_genomic.fna
GCF_022919055.1,2022,4736388,1184097.0,1324743,1316502.5,2,GCF_022919055.1_ASM2291905v1_genomic.fna
GCF_022964775.1,2022,4925131,1231282.75,1378752,1370511.5,7,GCF_022964775.1_ASM2296477v1_genomic.fna
GCF_022964815.1,2022,5270653,1317663.25,1475204,1466963.5,3,GCF_022964815.1_ASM2296481v1_genomic.fna
GCF_022964895.1,2022,5147806,1286951.5,1441834,1433593.5,5,GCF_022964895.1_ASM2296489v1_genomic.fna
GCF_022969555.2,2022,5134168,1283542.0,1436865,1428624.5,4,GCF_022969555.2_ASM2296955v2_genomic.fna
GCF_022982975.1,2022,5412376,1353094.0,1515739,1507498.5,3,GCF_022982975.1_ASM2298297v1_genomic.fna
GCF_023022925.1,2022,5487586,1371896.5,1535948,1527707.5,6,GCF_023022925.1_ASM2302292v1_genomic.fna
GCF_023024425.1,2022,5667876,1416969.0,1587238,1578997.5,9,GCF_023024425.1_ASM2302442v1_genomic.fna
GCF_023100765.1,2022,5251855,1312963.75,1468781,1460540.5,4,GCF_023100765.1_ASM2310076v1_genomic.fna
GCF_023167605.1,2022,5202242,1300560.5,1450801,1442560.5,5,GCF_023167605.1_ASM2316760v1_genomic.fna
GCF_023169585.1,2022,5426707,1356676.75,1520403,1512162.5,4,GCF_023169585.1_ASM2316958v1_genomic.fna
GCF_023170005.1,2022,5168239,1292059.75,1446594,1438353.5,5,GCF_023170005.1_ASM2317000v1_genomic.fna
GCF_023205415.1,2022,5297071,1324267.75,1481895,1473654.5,5,GCF_023205415.1_ASM2320541v1_genomic.fna
GCF_023206595.1,2022,5059629,1264907.25,1417915,1409674.5,3,GCF_023206595.1_ASM2320659v1_genomic.fna
GCF_023206615.1,2022,5060561,1265140.25,1418162,1409921.5,3,GCF_023206615.1_ASM2320661v1_genomic.fna
GCF_023206635.1,2022,5059629,1264907.25,1417919,1409678.5,3,GCF_023206635.1_ASM2320663v1_genomic.fna
GCF_023206655.1,2022,5059630,1264907.5,1417917,1409676.5,3,GCF_023206655.1_ASM2320665v1_genomic.fna
GCF_023206675.1,2022,5059629,1264907.25,1417921,1409680.5,3,GCF_023206675.1_ASM2320667v1_genomic.fna
GCF_023206695.1,2022,5059629,1264907.25,1417938,1409697.5,3,GCF_023206695.1_ASM2320669v1_genomic.fna
GCF_023206715.1,2022,5059630,1264907.5,1417924,1409683.5,3,GCF_023206715.1_ASM2320671v1_genomic.fna
GCF_023206735.1,2022,5059630,1264907.5,1417946,1409705.5,3,GCF_023206735.1_ASM2320673v1_genomic.fna
GCF_023238365.1,2022,5160509,1290127.25,1444113,1435872.5,3,GCF_023238365.1_ASM2323836v1_genomic.fna
GCF_023272775.1,2022,5233711,1308427.75,1463116,1454875.5,7,GCF_023272775.1_ASM2327277v1_genomic.fna
GCF_023272815.1,2022,4892561,1223140.25,1365476,1357235.5,2,GCF_023272815.1_ASM2327281v1_genomic.fna
GCF_023277345.1,2022,5375655,1343913.75,1505016,1496775.5,4,GCF_023277345.1_ASM2327734v1_genomic.fna
GCF_023278245.1,2022,4656810,1164202.5,1303339,1295098.5,1,GCF_023278245.1_ASM2327824v1_genomic.fna
GCF_023278265.1,2022,4656824,1164206.0,1303335,1295094.5,1,GCF_023278265.1_ASM2327826v1_genomic.fna
GCF_023278285.1,2022,4656499,1164124.75,1303222,1294981.5,1,GCF_023278285.1_ASM2327828v1_genomic.fna
GCF_023370135.1,2022,5349598,1337399.5,1493871,1485630.5,5,GCF_023370135.1_ASM2337013v1_genomic.fna
GCF_023370175.1,2022,4883073,1220768.25,1363797,1355556.5,5,GCF_023370175.1_ASM2337017v1_genomic.fna
GCF_023373585.1,2022,5507298,1376824.5,1532707,1524466.5,4,GCF_023373585.1_ASM2337358v1_genomic.fna
GCF_023516035.1,2022,5167431,1291857.75,1442199,1433958.5,10,GCF_023516035.1_ASM2351603v1_genomic.fna
GCF_023516055.1,2022,4877171,1219292.75,1365053,1356812.5,4,GCF_023516055.1_ASM2351605v1_genomic.fna
GCF_023516075.1,2022,4712339,1178084.75,1319337,1311096.5,5,GCF_023516075.1_ASM2351607v1_genomic.fna
GCF_023516095.1,2022,4926564,1231641.0,1379065,1370824.5,5,GCF_023516095.1_ASM2351609v1_genomic.fna
GCF_023516115.1,2022,5030862,1257715.5,1404563,1396322.5,5,GCF_023516115.1_ASM2351611v1_genomic.fna
GCF_023516135.1,2022,4755146,1188786.5,1330090,1321849.5,4,GCF_023516135.1_ASM2351613v1_genomic.fna
GCF_023518355.1,2022,5747877,1436969.25,1605136,1596895.5,6,GCF_023518355.1_ASM2351835v1_genomic.fna
GCF_023539015.1,2022,4948925,1237231.25,1374891,1366650.5,4,GCF_023539015.1_ASM2353901v1_genomic.fna
GCF_023539035.1,2022,4956617,1239154.25,1374842,1366601.5,4,GCF_023539035.1_ASM2353903v1_genomic.fna
GCF_023546825.1,2022,5426718,1356679.5,1518721,1510480.5,4,GCF_023546825.1_ASM2354682v1_genomic.fna
GCF_023546845.1,2022,4998509,1249627.25,1399960,1391719.5,3,GCF_023546845.1_ASM2354684v1_genomic.fna
GCF_023546865.1,2022,5228001,1307000.25,1463271,1455030.5,3,GCF_023546865.1_ASM2354686v1_genomic.fna
GCF_023546885.1,2022,5027765,1256941.25,1406727,1398486.5,3,GCF_023546885.1_ASM2354688v1_genomic.fna
GCF_023612415.1,2022,5221819,1305454.75,1461412,1453171.5,2,GCF_023612415.1_ASM2361241v1_genomic.fna
GCF_023612455.1,2022,5305384,1326346.0,1487149,1478908.5,2,GCF_023612455.1_ASM2361245v1_genomic.fna
GCF_023653825.1,2022,4856768,1214192.0,1360358,1352117.5,2,GCF_023653825.1_ASM2365382v1_genomic.fna
GCF_023653845.1,2022,4862372,1215593.0,1361905,1353664.5,3,GCF_023653845.1_ASM2365384v1_genomic.fna
GCF_023653865.1,2022,4738333,1184583.25,1326038,1317797.5,2,GCF_023653865.1_ASM2365386v1_genomic.fna
GCF_023653885.1,2022,4740687,1185171.75,1327038,1318797.5,2,GCF_023653885.1_ASM2365388v1_genomic.fna
GCF_023653905.1,2022,4742481,1185620.25,1327408,1319167.5,3,GCF_023653905.1_ASM2365390v1_genomic.fna
GCF_023657915.1,2022,5146107,1286526.75,1441223,1432982.5,5,GCF_023657915.1_ASM2365791v1_genomic.fna
GCF_023657935.1,2022,5067608,1266902.0,1419041,1410800.5,4,GCF_023657935.1_ASM2365793v1_genomic.fna
GCF_023657955.1,2022,5274815,1318703.75,1477506,1469265.5,5,GCF_023657955.1_ASM2365795v1_genomic.fna
GCF_023657975.1,2022,5193914,1298478.5,1454769,1446528.5,3,GCF_023657975.1_ASM2365797v1_genomic.fna
GCF_023657995.1,2022,5148498,1287124.5,1441830,1433589.5,2,GCF_023657995.1_ASM2365799v1_genomic.fna
GCF_023658015.1,2022,5239255,1309813.75,1467676,1459435.5,2,GCF_023658015.1_ASM2365801v1_genomic.fna
GCF_023658265.1,2022,5304162,1326040.5,1484830,1476589.5,4,GCF_023658265.1_ASM2365826v1_genomic.fna
GCF_023658285.1,2022,5084737,1271184.25,1423069,1414828.5,3,GCF_023658285.1_ASM2365828v1_genomic.fna
GCF_023658305.1,2022,5392022,1348005.5,1509980,1501739.5,4,GCF_023658305.1_ASM2365830v1_genomic.fna
GCF_023658325.1,2022,5054165,1263541.25,1415185,1406944.5,1,GCF_023658325.1_ASM2365832v1_genomic.fna
GCF_023658345.1,2022,4970153,1242538.25,1392546,1384305.5,3,GCF_023658345.1_ASM2365834v1_genomic.fna
GCF_023658365.1,2022,5236497,1309124.25,1463784,1455543.5,3,GCF_023658365.1_ASM2365836v1_genomic.fna
GCF_023658385.1,2022,5116185,1279046.25,1432906,1424665.5,2,GCF_023658385.1_ASM2365838v1_genomic.fna
GCF_023658405.1,2022,5101065,1275266.25,1427051,1418810.5,4,GCF_023658405.1_ASM2365840v1_genomic.fna
GCF_023658425.1,2022,5052080,1263020.0,1415392,1407151.5,4,GCF_023658425.1_ASM2365842v1_genomic.fna
GCF_023921205.1,2022,5959220,1489805.0,1665703,1657462.5,6,GCF_023921205.1_ASM2392120v1_genomic.fna
GCF_024023055.1,2022,4774480,1193620.0,1337219,1328978.5,2,GCF_024023055.1_ASM2402305v1_genomic.fna
GCF_024023075.1,2022,4735495,1183873.75,1326660,1318419.5,2,GCF_024023075.1_ASM2402307v1_genomic.fna
GCF_024125695.1,2022,5411045,1352761.25,1514608,1506367.5,6,GCF_024125695.1_ASM2412569v1_genomic.fna
GCF_024223415.1,2022,6001057,1500264.25,1680132,1671891.5,11,GCF_024223415.1_ASM2422341v1_genomic.fna
GCF_024224055.1,2022,5335673,1333918.25,1495233,1486992.5,8,GCF_024224055.1_ASM2422405v1_genomic.fna
GCF_024225435.1,2022,4897184,1224296.0,1369643,1361402.5,5,GCF_024225435.1_ASM2422543v1_genomic.fna
GCF_024225755.1,2022,5290415,1322603.75,1479279,1471038.5,12,GCF_024225755.1_ASM2422575v1_genomic.fna
GCF_024226085.1,2022,5179758,1294939.5,1451276,1443035.5,7,GCF_024226085.1_ASM2422608v1_genomic.fna
GCF_024298465.1,2022,4996936,1249234.0,1398629,1390388.5,6,GCF_024298465.1_ASM2429846v1_genomic.fna
GCF_024298485.1,2022,5578927,1394731.75,1560729,1552488.5,11,GCF_024298485.1_ASM2429848v1_genomic.fna
GCF_024298505.1,2022,4899490,1224872.5,1372644,1364403.5,5,GCF_024298505.1_ASM2429850v1_genomic.fna
GCF_024298525.1,2022,5022581,1255645.25,1405517,1397276.5,6,GCF_024298525.1_ASM2429852v1_genomic.fna
GCF_024298545.1,2022,5022459,1255614.75,1405501,1397260.5,6,GCF_024298545.1_ASM2429854v1_genomic.fna
GCF_024298565.1,2022,5221475,1305368.75,1462280,1454039.5,5,GCF_024298565.1_ASM2429856v1_genomic.fna
GCF_024298705.1,2022,5022356,1255589.0,1405500,1397259.5,6,GCF_024298705.1_ASM2429870v1_genomic.fna
GCF_024298725.1,2022,5152855,1288213.75,1441849,1433608.5,5,GCF_024298725.1_ASM2429872v1_genomic.fna
GCF_024298745.1,2022,5448606,1362151.5,1523581,1515340.5,13,GCF_024298745.1_ASM2429874v1_genomic.fna
GCF_024298765.1,2022,5549091,1387272.75,1550036,1541795.5,12,GCF_024298765.1_ASM2429876v1_genomic.fna
GCF_024298785.1,2022,5078207,1269551.75,1417957,1409716.5,7,GCF_024298785.1_ASM2429878v1_genomic.fna
GCF_024298945.1,2022,4954855,1238713.75,1382809,1374568.5,3,GCF_024298945.1_ASM2429894v1_genomic.fna
GCF_024300685.1,2022,5955072,1488768.0,1668424,1660183.5,6,GCF_024300685.1_ASM2430068v1_genomic.fna
GCF_024300705.1,2022,5577330,1394332.5,1563177,1554936.5,3,GCF_024300705.1_ASM2430070v1_genomic.fna
GCF_024300765.1,2022,5473483,1368370.75,1534236,1525995.5,2,GCF_024300765.1_ASM2430076v1_genomic.fna
GCF_024300785.1,2022,5540804,1385201.0,1549413,1541172.5,2,GCF_024300785.1_ASM2430078v1_genomic.fna
GCF_024396535.1,2022,4938827,1234706.75,1383294,1375053.5,1,GCF_024396535.1_ASM2439653v1_genomic.fna
GCF_024396555.1,2022,4938743,1234685.75,1383268,1375027.5,1,GCF_024396555.1_ASM2439655v1_genomic.fna
GCF_024396575.1,2022,4938930,1234732.5,1383331,1375090.5,1,GCF_024396575.1_ASM2439657v1_genomic.fna
GCF_024399055.1,2022,5101385,1275346.25,1428193,1419952.5,3,GCF_024399055.1_ASM2439905v1_genomic.fna
